user_id,variant,city,age_group,acquisition,app_open,kyc_started,kyc_completed,first_transaction,repeat_use,kyc_drop_reason
c001685,control,Chennai,41+,paid_social,1,1,1,1,1,
c001686,control,Hyderabad,31-40,paid_social,1,1,1,1,1,
c001687,control,Delhi,31-40,paid_social,1,1,0,0,0,doc_upload_failed
c001688,control,Kolkata,18-24,organic,1,0,0,0,0,
c001689,control,Mumbai,31-40,influencer,1,0,0,0,0,
c001690,control,Kolkata,18-24,paid_social,1,1,1,0,0,
c001691,control,Mumbai,25-30,referral,1,1,0,0,0,doc_upload_failed
c001692,control,Delhi,31-40,referral,1,1,1,1,1,
c001693,control,Pune,25-30,email,1,0,0,0,0,
c001694,control,Hyderabad,18-24,referral,1,1,0,0,0,doc_upload_failed
c001695,control,Mumbai,25-30,organic,1,1,1,1,1,
c001696,control,Mumbai,31-40,paid_social,1,1,1,1,0,
c001697,control,Bengaluru,31-40,influencer,1,0,0,0,0,
c001698,control,Bengaluru,18-24,paid_social,1,1,0,0,0,selfie_mismatch
c001699,control,Hyderabad,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c001700,control,Bengaluru,25-30,organic,1,1,0,0,0,session_timeout
c001701,control,Pune,18-24,organic,1,1,1,0,0,
c001702,control,Bengaluru,25-30,referral,1,0,0,0,0,
c001703,control,Bengaluru,18-24,organic,1,1,1,0,0,
c001704,control,Hyderabad,25-30,referral,1,1,1,0,0,
c001705,control,Chennai,31-40,influencer,1,1,1,1,1,
c001706,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c001707,control,Chennai,41+,organic,1,1,0,0,0,doc_upload_failed
c001708,control,Mumbai,18-24,organic,1,1,1,1,0,
c001709,control,Mumbai,18-24,organic,1,1,0,0,0,selfie_mismatch
c001710,control,Hyderabad,18-24,paid_social,1,1,1,1,1,
c001711,control,Delhi,31-40,organic,1,0,0,0,0,
c001712,control,Bengaluru,18-24,email,1,0,0,0,0,
c001713,control,Bengaluru,25-30,organic,1,1,0,0,0,user_abandoned
c001714,control,Hyderabad,25-30,paid_social,1,1,0,0,0,user_abandoned
c001715,control,Delhi,18-24,organic,1,1,0,0,0,session_timeout
c001716,control,Mumbai,25-30,influencer,1,1,0,0,0,user_abandoned
c001717,control,Kolkata,25-30,organic,1,1,1,1,0,
c001718,control,Delhi,31-40,organic,1,1,0,0,0,selfie_mismatch
c001719,control,Pune,31-40,email,1,1,1,1,1,
c001720,control,Mumbai,18-24,organic,1,1,1,0,0,
c001721,control,Bengaluru,31-40,organic,1,0,0,0,0,
c001722,control,Pune,31-40,paid_social,1,1,0,0,0,user_abandoned
c001723,control,Pune,31-40,referral,1,0,0,0,0,
c001724,control,Mumbai,25-30,organic,1,0,0,0,0,
c001725,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c001726,control,Hyderabad,18-24,organic,1,0,0,0,0,
c001727,control,Kolkata,31-40,referral,1,0,0,0,0,
c001728,control,Mumbai,25-30,referral,1,1,0,0,0,session_timeout
c001729,control,Mumbai,18-24,organic,1,1,1,1,0,
c001730,control,Hyderabad,31-40,referral,1,0,0,0,0,
c001731,control,Pune,31-40,paid_social,1,1,0,0,0,doc_upload_failed
c001732,control,Bengaluru,25-30,organic,1,0,0,0,0,
c001733,control,Delhi,25-30,paid_social,1,1,1,1,0,
c001734,control,Mumbai,31-40,organic,1,1,1,1,0,
c001735,control,Chennai,25-30,paid_social,1,0,0,0,0,
c001736,control,Mumbai,18-24,email,1,1,0,0,0,session_timeout
c001737,control,Hyderabad,18-24,organic,1,1,1,1,1,
c001738,control,Bengaluru,31-40,referral,1,1,1,1,0,
c001739,control,Bengaluru,31-40,organic,1,1,0,0,0,selfie_mismatch
c001740,control,Bengaluru,31-40,referral,1,0,0,0,0,
c001741,control,Hyderabad,31-40,email,1,1,1,1,1,
c001742,control,Bengaluru,18-24,paid_social,1,1,1,1,1,
c001743,control,Pune,25-30,paid_social,1,0,0,0,0,
c001744,control,Chennai,25-30,influencer,1,1,0,0,0,doc_upload_failed
c001745,control,Mumbai,18-24,influencer,1,1,1,1,0,
c001746,control,Chennai,25-30,paid_social,1,1,1,0,0,
c001747,control,Bengaluru,25-30,referral,1,1,1,1,1,
c001748,control,Delhi,18-24,organic,1,1,0,0,0,session_timeout
c001749,control,Hyderabad,31-40,paid_social,1,1,1,1,0,
c001750,control,Delhi,31-40,influencer,1,1,1,1,1,
c001751,control,Bengaluru,31-40,organic,1,0,0,0,0,
c001752,control,Hyderabad,31-40,organic,1,1,1,1,1,
c001753,control,Mumbai,18-24,organic,1,0,0,0,0,
c001754,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c001755,control,Mumbai,18-24,paid_social,1,0,0,0,0,
c001756,control,Chennai,25-30,referral,1,1,1,1,0,
c001757,control,Kolkata,18-24,organic,1,1,0,0,0,selfie_mismatch
c001758,control,Bengaluru,18-24,referral,1,1,0,0,0,session_timeout
c001759,control,Chennai,25-30,influencer,1,1,0,0,0,doc_upload_failed
c001760,control,Delhi,18-24,referral,1,1,1,0,0,
c001761,control,Bengaluru,31-40,email,1,1,0,0,0,doc_upload_failed
c001762,control,Bengaluru,25-30,email,1,1,1,1,0,
c001763,control,Bengaluru,31-40,paid_social,1,1,0,0,0,user_abandoned
c001764,control,Bengaluru,25-30,referral,1,1,1,1,1,
c001765,control,Kolkata,18-24,email,1,1,1,1,1,
c001766,control,Delhi,25-30,referral,1,0,0,0,0,
c001767,control,Chennai,18-24,organic,1,1,1,1,1,
c001768,control,Delhi,18-24,referral,1,1,1,0,0,
c001769,control,Pune,25-30,organic,1,0,0,0,0,
c001770,control,Pune,31-40,organic,1,0,0,0,0,
c001771,control,Mumbai,31-40,email,1,1,0,0,0,session_timeout
c001772,control,Kolkata,18-24,email,1,1,0,0,0,session_timeout
c001773,control,Delhi,18-24,paid_social,1,1,1,1,0,
c001774,control,Bengaluru,18-24,organic,1,1,1,1,0,
c001775,control,Hyderabad,25-30,organic,1,1,1,1,1,
c001776,control,Mumbai,25-30,influencer,1,1,1,1,0,
c001777,control,Pune,25-30,referral,1,0,0,0,0,
c001778,control,Delhi,25-30,paid_social,1,1,1,1,1,
c001779,control,Bengaluru,31-40,referral,1,1,0,0,0,user_abandoned
c001780,control,Pune,41+,influencer,1,1,1,1,1,
c001781,control,Hyderabad,25-30,referral,1,0,0,0,0,
c001782,control,Delhi,25-30,email,1,1,1,1,0,
c001783,control,Chennai,31-40,paid_social,1,1,0,0,0,user_abandoned
c001784,control,Bengaluru,18-24,email,1,0,0,0,0,
c001785,control,Pune,31-40,referral,1,1,1,1,0,
c001786,control,Delhi,25-30,referral,1,1,1,1,1,
c001787,control,Bengaluru,41+,organic,1,1,1,1,1,
c001788,control,Chennai,31-40,organic,1,1,0,0,0,user_abandoned
c001789,control,Hyderabad,18-24,referral,1,1,1,1,0,
c001790,control,Mumbai,31-40,influencer,1,1,0,0,0,doc_upload_failed
c001791,control,Chennai,18-24,organic,1,1,1,0,0,
c001792,control,Mumbai,18-24,referral,1,1,1,1,0,
c001793,control,Pune,41+,organic,1,1,1,1,1,
c001794,control,Kolkata,31-40,email,1,0,0,0,0,
c001795,control,Pune,31-40,referral,1,1,1,1,1,
c001796,control,Delhi,25-30,email,1,0,0,0,0,
c001797,control,Bengaluru,25-30,referral,1,1,0,0,0,session_timeout
c001798,control,Delhi,31-40,influencer,1,1,0,0,0,session_timeout
c001799,control,Mumbai,18-24,referral,1,1,1,1,0,
c001800,control,Mumbai,18-24,influencer,1,1,0,0,0,selfie_mismatch
c001801,control,Mumbai,18-24,organic,1,1,1,1,1,
c001802,control,Delhi,25-30,organic,1,1,1,1,0,
c001803,control,Mumbai,31-40,referral,1,1,1,1,1,
c001804,control,Bengaluru,25-30,referral,1,1,0,0,0,session_timeout
c001805,control,Hyderabad,25-30,paid_social,1,1,1,1,0,
c001806,control,Delhi,25-30,influencer,1,1,1,0,0,
c001807,control,Bengaluru,31-40,influencer,1,0,0,0,0,
c001808,control,Bengaluru,25-30,referral,1,1,1,1,1,
c001809,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c001810,control,Pune,25-30,email,1,0,0,0,0,
c001811,control,Mumbai,18-24,referral,1,1,1,1,0,
c001812,control,Delhi,18-24,influencer,1,1,0,0,0,doc_upload_failed
c001813,control,Kolkata,18-24,organic,1,1,0,0,0,user_abandoned
c001814,control,Delhi,41+,paid_social,1,1,0,0,0,doc_upload_failed
c001815,control,Mumbai,41+,email,1,0,0,0,0,
c001816,control,Pune,18-24,influencer,1,1,0,0,0,session_timeout
c001817,control,Delhi,25-30,referral,1,1,0,0,0,user_abandoned
c001818,control,Bengaluru,31-40,paid_social,1,1,1,0,0,
c001819,control,Hyderabad,25-30,paid_social,1,1,1,1,1,
c001820,control,Hyderabad,41+,referral,1,1,0,0,0,user_abandoned
c001821,control,Chennai,31-40,referral,1,0,0,0,0,
c001822,control,Bengaluru,18-24,referral,1,1,0,0,0,user_abandoned
c001823,control,Bengaluru,18-24,referral,1,1,1,0,0,
c001824,control,Kolkata,31-40,influencer,1,1,1,1,1,
c001825,control,Chennai,18-24,referral,1,1,0,0,0,session_timeout
c001826,control,Chennai,31-40,organic,1,1,0,0,0,session_timeout
c001827,control,Kolkata,18-24,organic,1,0,0,0,0,
c001828,control,Pune,41+,paid_social,1,0,0,0,0,
c001829,control,Chennai,31-40,paid_social,1,1,0,0,0,session_timeout
c001830,control,Delhi,25-30,paid_social,1,1,1,0,0,
c001831,control,Delhi,25-30,organic,1,1,1,1,1,
c001832,control,Pune,18-24,organic,1,1,1,1,0,
c001833,control,Hyderabad,18-24,organic,1,1,0,0,0,doc_upload_failed
c001834,control,Chennai,25-30,organic,1,1,1,1,1,
c001835,control,Hyderabad,18-24,email,1,1,0,0,0,user_abandoned
c001836,control,Kolkata,25-30,paid_social,1,1,1,1,1,
c001837,control,Kolkata,18-24,paid_social,1,1,1,1,1,
c001838,control,Delhi,18-24,email,1,0,0,0,0,
c001839,control,Kolkata,18-24,organic,1,1,1,1,0,
c001840,control,Mumbai,25-30,influencer,1,1,1,1,1,
c001841,control,Bengaluru,25-30,referral,1,0,0,0,0,
c001842,control,Chennai,25-30,referral,1,1,0,0,0,session_timeout
c001843,control,Mumbai,18-24,organic,1,0,0,0,0,
c001844,control,Mumbai,25-30,referral,1,1,0,0,0,user_abandoned
c001845,control,Delhi,18-24,referral,1,1,1,1,1,
c001846,control,Hyderabad,18-24,influencer,1,1,0,0,0,doc_upload_failed
c001847,control,Mumbai,31-40,organic,1,0,0,0,0,
c001848,control,Hyderabad,25-30,referral,1,1,1,1,0,
c001849,control,Delhi,18-24,organic,1,1,1,1,0,
c001850,control,Bengaluru,41+,referral,1,0,0,0,0,
c001851,control,Hyderabad,31-40,organic,1,1,1,1,1,
c001852,control,Chennai,18-24,influencer,1,1,1,1,1,
c001853,control,Mumbai,31-40,organic,1,1,0,0,0,doc_upload_failed
c001854,control,Kolkata,41+,organic,1,1,1,1,0,
c001855,control,Hyderabad,31-40,organic,1,0,0,0,0,
c001856,control,Hyderabad,25-30,influencer,1,1,1,1,1,
c001857,control,Bengaluru,41+,organic,1,1,1,1,0,
c001858,control,Pune,25-30,organic,1,1,1,1,1,
c001859,control,Kolkata,25-30,influencer,1,1,1,0,0,
c001860,control,Delhi,31-40,organic,1,1,0,0,0,selfie_mismatch
c001861,control,Pune,41+,organic,1,1,1,1,0,
c001862,control,Mumbai,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c001863,control,Kolkata,18-24,organic,1,1,1,0,0,
c001864,control,Bengaluru,31-40,referral,1,1,1,1,0,
c001865,control,Mumbai,41+,referral,1,1,1,1,0,
c001866,control,Mumbai,18-24,referral,1,1,1,1,1,
c001867,control,Mumbai,31-40,organic,1,0,0,0,0,
c001868,control,Bengaluru,31-40,referral,1,1,1,1,1,
c001869,control,Bengaluru,18-24,referral,1,1,0,0,0,selfie_mismatch
c001870,control,Hyderabad,25-30,referral,1,1,0,0,0,doc_upload_failed
c001871,control,Bengaluru,31-40,organic,1,0,0,0,0,
c001872,control,Pune,18-24,organic,1,1,1,1,0,
c001873,control,Delhi,18-24,organic,1,0,0,0,0,
c001874,control,Bengaluru,31-40,referral,1,1,0,0,0,user_abandoned
c001875,control,Mumbai,18-24,influencer,1,1,1,0,0,
c001876,control,Bengaluru,18-24,organic,1,1,0,0,0,session_timeout
c001877,control,Mumbai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c001878,control,Kolkata,18-24,influencer,1,1,1,0,0,
c001879,control,Pune,25-30,paid_social,1,1,0,0,0,session_timeout
c001880,control,Delhi,25-30,referral,1,0,0,0,0,
c001881,control,Bengaluru,18-24,paid_social,1,1,1,1,0,
c001882,control,Mumbai,31-40,paid_social,1,1,0,0,0,selfie_mismatch
c001883,control,Delhi,25-30,paid_social,1,1,0,0,0,session_timeout
c001884,control,Mumbai,18-24,organic,1,1,0,0,0,selfie_mismatch
c001885,control,Hyderabad,25-30,influencer,1,1,0,0,0,session_timeout
c001886,control,Pune,31-40,organic,1,1,1,1,0,
c001887,control,Mumbai,18-24,email,1,1,0,0,0,selfie_mismatch
c001888,control,Mumbai,25-30,paid_social,1,0,0,0,0,
c001889,control,Mumbai,31-40,email,1,1,0,0,0,session_timeout
c001890,control,Kolkata,31-40,organic,1,0,0,0,0,
c001891,control,Delhi,25-30,paid_social,1,1,1,1,1,
c001892,control,Mumbai,18-24,referral,1,0,0,0,0,
c001893,control,Chennai,41+,paid_social,1,1,0,0,0,selfie_mismatch
c001894,control,Delhi,31-40,email,1,1,1,1,1,
c001895,control,Mumbai,25-30,organic,1,1,1,1,0,
c001896,control,Kolkata,18-24,paid_social,1,0,0,0,0,
c001897,control,Bengaluru,31-40,influencer,1,1,0,0,0,user_abandoned
c001898,control,Bengaluru,18-24,organic,1,1,1,1,1,
c001899,control,Pune,25-30,organic,1,1,1,1,1,
c001900,control,Bengaluru,31-40,email,1,1,1,1,0,
c001901,control,Mumbai,41+,paid_social,1,1,0,0,0,user_abandoned
c001902,control,Chennai,18-24,referral,1,1,1,1,0,
c001903,control,Chennai,41+,organic,1,0,0,0,0,
c001904,control,Chennai,25-30,paid_social,1,1,0,0,0,session_timeout
c001905,control,Mumbai,31-40,paid_social,1,1,1,1,1,
c001906,control,Pune,41+,referral,1,0,0,0,0,
c001907,control,Delhi,31-40,organic,1,1,0,0,0,doc_upload_failed
c001908,control,Hyderabad,31-40,referral,1,1,0,0,0,selfie_mismatch
c001909,control,Mumbai,18-24,paid_social,1,1,1,1,0,
c001910,control,Hyderabad,41+,influencer,1,0,0,0,0,
c001911,control,Bengaluru,31-40,organic,1,1,1,1,0,
c001912,control,Pune,18-24,paid_social,1,1,1,1,1,
c001913,control,Kolkata,18-24,paid_social,1,1,1,1,0,
c001914,control,Chennai,18-24,referral,1,1,1,1,1,
c001915,control,Pune,31-40,email,1,1,0,0,0,selfie_mismatch
c001916,control,Hyderabad,41+,paid_social,1,1,0,0,0,user_abandoned
c001917,control,Chennai,25-30,paid_social,1,0,0,0,0,
c001918,control,Bengaluru,31-40,organic,1,1,1,1,1,
c001919,control,Hyderabad,18-24,organic,1,0,0,0,0,
c001920,control,Mumbai,25-30,email,1,1,1,1,0,
c001921,control,Pune,41+,influencer,1,1,1,1,1,
c001922,control,Hyderabad,31-40,organic,1,0,0,0,0,
c001923,control,Mumbai,25-30,paid_social,1,1,1,1,1,
c001924,control,Chennai,41+,referral,1,1,0,0,0,user_abandoned
c001925,control,Mumbai,25-30,influencer,1,1,1,1,1,
c001926,control,Delhi,25-30,influencer,1,1,1,1,0,
c001927,control,Bengaluru,25-30,organic,1,0,0,0,0,
c001928,control,Delhi,25-30,referral,1,0,0,0,0,
c001929,control,Delhi,31-40,influencer,1,0,0,0,0,
c001930,control,Mumbai,41+,organic,1,1,0,0,0,doc_upload_failed
c001931,control,Mumbai,18-24,paid_social,1,1,0,0,0,user_abandoned
c001932,control,Hyderabad,18-24,email,1,1,1,1,1,
c001933,control,Bengaluru,18-24,referral,1,1,1,1,0,
c001934,control,Mumbai,18-24,email,1,1,0,0,0,doc_upload_failed
c001935,control,Kolkata,18-24,referral,1,1,1,1,1,
c001936,control,Chennai,18-24,organic,1,1,1,1,1,
c001937,control,Delhi,18-24,referral,1,1,1,1,0,
c001938,control,Bengaluru,31-40,organic,1,1,1,1,0,
c001939,control,Kolkata,31-40,paid_social,1,1,1,0,0,
c001940,control,Hyderabad,25-30,organic,1,1,0,0,0,session_timeout
c001941,control,Delhi,18-24,influencer,1,1,0,0,0,doc_upload_failed
c001942,control,Pune,31-40,organic,1,1,1,1,0,
c001943,control,Mumbai,25-30,organic,1,1,0,0,0,session_timeout
c001944,control,Kolkata,41+,organic,1,1,0,0,0,session_timeout
c001945,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c001946,control,Bengaluru,18-24,email,1,0,0,0,0,
c001947,control,Delhi,31-40,referral,1,0,0,0,0,
c001948,control,Mumbai,18-24,paid_social,1,1,0,0,0,session_timeout
c001949,control,Pune,41+,organic,1,0,0,0,0,
c001950,control,Delhi,41+,referral,1,0,0,0,0,
c001951,control,Delhi,18-24,organic,1,1,0,0,0,selfie_mismatch
c001952,control,Hyderabad,18-24,referral,1,1,0,0,0,user_abandoned
c001953,control,Mumbai,18-24,organic,1,1,1,1,1,
c001954,control,Chennai,31-40,referral,1,1,1,1,0,
c001955,control,Delhi,31-40,paid_social,1,1,1,1,1,
c001956,control,Bengaluru,25-30,organic,1,1,1,1,0,
c001957,control,Mumbai,31-40,referral,1,1,1,0,0,
c001958,control,Delhi,31-40,referral,1,1,0,0,0,doc_upload_failed
c001959,control,Delhi,18-24,paid_social,1,0,0,0,0,
c001960,control,Delhi,31-40,referral,1,1,0,0,0,user_abandoned
c001961,control,Chennai,18-24,referral,1,1,1,1,0,
c001962,control,Pune,25-30,organic,1,0,0,0,0,
c001963,control,Bengaluru,25-30,organic,1,1,0,0,0,doc_upload_failed
c001964,control,Delhi,18-24,email,1,0,0,0,0,
c001965,control,Mumbai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c001966,control,Bengaluru,31-40,organic,1,0,0,0,0,
c001967,control,Bengaluru,18-24,email,1,1,0,0,0,doc_upload_failed
c001968,control,Hyderabad,31-40,referral,1,0,0,0,0,
c001969,control,Hyderabad,25-30,paid_social,1,1,1,1,1,
c001970,control,Mumbai,31-40,referral,1,0,0,0,0,
c001971,control,Mumbai,25-30,influencer,1,1,1,1,1,
c001972,control,Mumbai,41+,referral,1,0,0,0,0,
c001973,control,Hyderabad,18-24,referral,1,0,0,0,0,
c001974,control,Pune,18-24,referral,1,1,1,1,0,
c001975,control,Mumbai,31-40,paid_social,1,1,1,1,0,
c001976,control,Hyderabad,18-24,organic,1,1,1,1,1,
c001977,control,Chennai,25-30,paid_social,1,0,0,0,0,
c001978,control,Bengaluru,41+,organic,1,1,0,0,0,user_abandoned
c001979,control,Delhi,25-30,paid_social,1,0,0,0,0,
c001980,control,Bengaluru,31-40,referral,1,1,1,1,0,
c001981,control,Delhi,41+,organic,1,0,0,0,0,
c001982,control,Chennai,31-40,paid_social,1,1,0,0,0,user_abandoned
c001983,control,Bengaluru,31-40,referral,1,1,0,0,0,session_timeout
c001984,control,Chennai,18-24,organic,1,1,1,1,1,
c001985,control,Delhi,18-24,organic,1,0,0,0,0,
c001986,control,Bengaluru,25-30,email,1,1,0,0,0,doc_upload_failed
c001987,control,Mumbai,31-40,paid_social,1,1,0,0,0,session_timeout
c001988,control,Bengaluru,31-40,paid_social,1,1,0,0,0,session_timeout
c001989,control,Mumbai,31-40,influencer,1,1,1,1,0,
c001990,control,Mumbai,31-40,email,1,0,0,0,0,
c001991,control,Mumbai,31-40,referral,1,1,1,1,0,
c001992,control,Mumbai,18-24,email,1,1,0,0,0,session_timeout
c001993,control,Bengaluru,41+,organic,1,1,1,1,1,
c001994,control,Bengaluru,18-24,influencer,1,1,1,1,0,
c001995,control,Pune,31-40,influencer,1,1,1,1,0,
c001996,control,Delhi,25-30,email,1,0,0,0,0,
c001997,control,Delhi,31-40,organic,1,1,1,1,1,
c001998,control,Chennai,25-30,paid_social,1,1,1,0,0,
c001999,control,Hyderabad,41+,email,1,1,1,0,0,
c002000,control,Kolkata,25-30,influencer,1,0,0,0,0,
c002001,control,Mumbai,25-30,influencer,1,1,1,1,1,
c002002,control,Mumbai,41+,organic,1,1,1,1,1,
c002003,control,Bengaluru,18-24,organic,1,1,1,0,0,
c002004,control,Delhi,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c002005,control,Delhi,31-40,email,1,1,1,1,0,
c002006,control,Pune,18-24,organic,1,1,1,1,1,
c002007,control,Hyderabad,41+,email,1,1,1,0,0,
c002008,control,Bengaluru,31-40,referral,1,1,1,1,0,
c002009,control,Mumbai,18-24,organic,1,0,0,0,0,
c002010,control,Delhi,25-30,paid_social,1,1,1,1,1,
c002011,control,Bengaluru,31-40,organic,1,1,1,1,0,
c002012,control,Hyderabad,25-30,paid_social,1,1,1,1,1,
c002013,control,Kolkata,31-40,organic,1,1,1,1,1,
c002014,control,Delhi,31-40,paid_social,1,1,1,1,0,
c002015,control,Chennai,41+,referral,1,1,1,1,1,
c002016,control,Delhi,25-30,organic,1,1,1,1,1,
c002017,control,Bengaluru,18-24,organic,1,0,0,0,0,
c002018,control,Mumbai,18-24,referral,1,0,0,0,0,
c002019,control,Hyderabad,18-24,paid_social,1,1,0,0,0,selfie_mismatch
c002020,control,Pune,31-40,paid_social,1,1,0,0,0,user_abandoned
c002021,control,Bengaluru,41+,organic,1,1,0,0,0,doc_upload_failed
c002022,control,Delhi,18-24,referral,1,1,1,1,0,
c002023,control,Kolkata,18-24,paid_social,1,1,1,1,0,
c002024,control,Kolkata,18-24,organic,1,1,1,1,1,
c002025,control,Chennai,18-24,email,1,1,1,1,0,
c002026,control,Mumbai,18-24,email,1,1,1,1,0,
c002027,control,Chennai,41+,referral,1,1,1,1,1,
c002028,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c002029,control,Hyderabad,41+,organic,1,0,0,0,0,
c002030,control,Chennai,18-24,email,1,1,0,0,0,user_abandoned
c002031,control,Chennai,25-30,organic,1,1,1,1,0,
c002032,control,Pune,18-24,influencer,1,0,0,0,0,
c002033,control,Chennai,18-24,organic,1,1,0,0,0,selfie_mismatch
c002034,control,Kolkata,25-30,referral,1,1,0,0,0,user_abandoned
c002035,control,Chennai,25-30,paid_social,1,0,0,0,0,
c002036,control,Delhi,18-24,organic,1,1,0,0,0,doc_upload_failed
c002037,control,Mumbai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c002038,control,Bengaluru,25-30,referral,1,1,1,0,0,
c002039,control,Hyderabad,18-24,organic,1,0,0,0,0,
c002040,control,Hyderabad,25-30,paid_social,1,0,0,0,0,
c002041,control,Chennai,25-30,referral,1,1,0,0,0,selfie_mismatch
c002042,control,Bengaluru,41+,email,1,0,0,0,0,
c002043,control,Pune,41+,organic,1,0,0,0,0,
c002044,control,Chennai,18-24,organic,1,0,0,0,0,
c002045,control,Mumbai,31-40,organic,1,1,1,1,0,
c002046,control,Delhi,18-24,organic,1,1,1,1,1,
c002047,control,Bengaluru,25-30,organic,1,1,1,0,0,
c002048,control,Pune,31-40,referral,1,1,1,1,0,
c002049,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c002050,control,Pune,31-40,email,1,1,0,0,0,user_abandoned
c002051,control,Pune,18-24,organic,1,1,1,0,0,
c002052,control,Bengaluru,18-24,influencer,1,1,1,1,0,
c002053,control,Bengaluru,31-40,referral,1,0,0,0,0,
c002054,control,Delhi,18-24,organic,1,1,1,1,1,
c002055,control,Delhi,18-24,organic,1,0,0,0,0,
c002056,control,Kolkata,18-24,organic,1,0,0,0,0,
c002057,control,Bengaluru,41+,organic,1,0,0,0,0,
c002058,control,Mumbai,41+,referral,1,1,1,1,0,
c002059,control,Delhi,41+,referral,1,0,0,0,0,
c002060,control,Delhi,41+,email,1,1,0,0,0,user_abandoned
c002061,control,Bengaluru,25-30,organic,1,0,0,0,0,
c002062,control,Bengaluru,18-24,referral,1,1,0,0,0,user_abandoned
c002063,control,Delhi,18-24,paid_social,1,1,1,1,1,
c002064,control,Mumbai,31-40,referral,1,0,0,0,0,
c002065,control,Delhi,18-24,influencer,1,1,1,1,1,
c002066,control,Pune,25-30,paid_social,1,1,1,0,0,
c002067,control,Chennai,18-24,organic,1,1,0,0,0,selfie_mismatch
c002068,control,Chennai,25-30,influencer,1,1,1,1,0,
c002069,control,Chennai,25-30,paid_social,1,0,0,0,0,
c002070,control,Delhi,18-24,email,1,0,0,0,0,
c002071,control,Mumbai,25-30,referral,1,1,0,0,0,session_timeout
c002072,control,Pune,18-24,referral,1,1,0,0,0,selfie_mismatch
c002073,control,Hyderabad,18-24,organic,1,1,1,1,1,
c002074,control,Hyderabad,25-30,organic,1,1,1,0,0,
c002075,control,Hyderabad,18-24,organic,1,0,0,0,0,
c002076,control,Chennai,31-40,referral,1,1,0,0,0,selfie_mismatch
c002077,control,Mumbai,31-40,influencer,1,1,1,1,1,
c002078,control,Hyderabad,18-24,influencer,1,0,0,0,0,
c002079,control,Bengaluru,25-30,influencer,1,0,0,0,0,
c002080,control,Chennai,18-24,referral,1,1,0,0,0,session_timeout
c002081,control,Pune,18-24,email,1,1,1,1,1,
